car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price
Hyundai Creta,Hyundai,Creta,6.0,90000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,850000.0
Hyundai Creta,Hyundai,Creta,6.0,76000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1025000.0
Hyundai Creta,Hyundai,Creta,4.0,75000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1175000.0
Hyundai Creta,Hyundai,Creta,4.0,79000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,5.0,57000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1075000.0
Hyundai Creta,Hyundai,Creta,4.0,52300.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1325000.0
Hyundai Creta,Hyundai,Creta,5.0,85000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1040000.0
Hyundai Creta,Hyundai,Creta,5.0,52000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,975000.0
Hyundai Creta,Hyundai,Creta,3.0,49000.0,Dealer,Diesel,Manual,20.5,1582.0,126.2,5.0,1390000.0
Hyundai Creta,Hyundai,Creta,4.0,60369.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1350000.0
Hyundai Creta,Hyundai,Creta,4.0,45900.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1250000.0
Hyundai Creta,Hyundai,Creta,4.0,75130.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1150000.0
Hyundai Creta,Hyundai,Creta,4.0,18000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1345000.0
Hyundai Creta,Hyundai,Creta,6.0,65000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,849000.0
Hyundai Creta,Hyundai,Creta,3.0,40000.0,Dealer,Diesel,Manual,20.5,1582.0,126.2,5.0,1295000.0
Hyundai Creta,Hyundai,Creta,5.0,16000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,851000.0
Hyundai Creta,Hyundai,Creta,6.0,66500.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,750000.0
Hyundai Creta,Hyundai,Creta,6.0,64907.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,800000.0
Hyundai Creta,Hyundai,Creta,3.0,82000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1135000.0
Hyundai Creta,Hyundai,Creta,6.0,72000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,950000.0
Hyundai Creta,Hyundai,Creta,6.0,64000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,695000.0
Hyundai Creta,Hyundai,Creta,5.0,62000.0,Dealer,Diesel,Automatic,17.6,1582.0,126.2,5.0,1050000.0
Hyundai Creta,Hyundai,Creta,3.0,73185.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1350000.0
Hyundai Creta,Hyundai,Creta,3.0,105692.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1350000.0
Hyundai Creta,Hyundai,Creta,4.0,33000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1070000.0
Hyundai Creta,Hyundai,Creta,6.0,65000.0,Dealer,Diesel,Automatic,17.6,1582.0,126.2,5.0,835000.0
Hyundai Creta,Hyundai,Creta,5.0,58500.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,770000.0
Hyundai Creta,Hyundai,Creta,6.0,76000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,800000.0
Hyundai Creta,Hyundai,Creta,5.0,72000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,825000.0
Hyundai Creta,Hyundai,Creta,5.0,58500.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,760000.0
Hyundai Creta,Hyundai,Creta,6.0,58000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,833000.0
Hyundai Creta,Hyundai,Creta,4.0,51000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1025000.0
Hyundai Creta,Hyundai,Creta,5.0,40000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1050000.0
Hyundai Creta,Hyundai,Creta,5.0,55000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,990000.0
Hyundai Creta,Hyundai,Creta,6.0,65000.0,Dealer,Diesel,Automatic,17.6,1582.0,126.2,5.0,900000.0
Hyundai Creta,Hyundai,Creta,3.0,14548.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1175000.0
Hyundai Creta,Hyundai,Creta,6.0,48000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,875000.0
Hyundai Creta,Hyundai,Creta,5.0,58000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,999000.0
Hyundai Creta,Hyundai,Creta,5.0,50000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,940000.0
Hyundai Creta,Hyundai,Creta,6.0,30000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,865000.0
Hyundai Creta,Hyundai,Creta,6.0,825000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,825000.0
Hyundai Creta,Hyundai,Creta,5.0,52000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,950000.0
Hyundai Creta,Hyundai,Creta,6.0,40000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,930000.0
Hyundai Creta,Hyundai,Creta,5.0,79000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,970000.0
Hyundai Creta,Hyundai,Creta,5.0,35000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1050000.0
Hyundai Creta,Hyundai,Creta,5.0,69000.0,Dealer,Diesel,Manual,20.5,1582.0,126.2,5.0,825000.0
Hyundai Creta,Hyundai,Creta,4.0,48000.0,Dealer,Diesel,Manual,20.5,1582.0,126.2,5.0,985000.0
Hyundai Creta,Hyundai,Creta,6.0,77559.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,860000.0
Hyundai Creta,Hyundai,Creta,6.0,58000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,850000.0
Hyundai Creta,Hyundai,Creta,5.0,54000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,875000.0
Hyundai Creta,Hyundai,Creta,6.0,79825.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1025000.0
Hyundai Creta,Hyundai,Creta,5.0,64000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,6.0,84918.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,917000.0
Hyundai Creta,Hyundai,Creta,4.0,17550.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1335000.0
Hyundai Creta,Hyundai,Creta,3.0,67806.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1295000.0
Hyundai Creta,Hyundai,Creta,5.0,85000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1095000.0
Hyundai Creta,Hyundai,Creta,4.0,60008.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,975000.0
Hyundai Creta,Hyundai,Creta,6.0,97247.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,950000.0
Hyundai Creta,Hyundai,Creta,5.0,70000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1150000.0
Hyundai Creta,Hyundai,Creta,3.0,65000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1421000.0
Hyundai Creta,Hyundai,Creta,5.0,55000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1115000.0
Hyundai Creta,Hyundai,Creta,6.0,69000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,900000.0
Hyundai Creta,Hyundai,Creta,5.0,70000.0,Dealer,Diesel,Manual,20.5,1582.0,126.2,5.0,1125000.0
Hyundai Creta,Hyundai,Creta,5.0,48000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1175000.0
Hyundai Creta,Hyundai,Creta,3.0,40000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1275000.0
Hyundai Creta,Hyundai,Creta,4.0,47000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,1115000.0
Hyundai Creta,Hyundai,Creta,6.0,60000.0,Dealer,Diesel,Manual,19.67,1582.0,126.2,5.0,910000.0
Hyundai Creta,Hyundai,Creta,6.0,79828.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,1060000.0
Hyundai Creta,Hyundai,Creta,6.0,59000.0,Dealer,Diesel,Manual,20.5,1582.0,126.2,5.0,790000.0
Hyundai Creta,Hyundai,Creta,2.0,15000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1225000.0
Hyundai Creta,Hyundai,Creta,4.0,80000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,3.0,71000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,3.0,60000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1000000.0
Hyundai Creta,Hyundai,Creta,3.0,35000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,1300000.0
Hyundai Creta,Hyundai,Creta,5.0,70000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,950000.0
Hyundai Creta,Hyundai,Creta,3.0,70000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,1300000.0
Hyundai Creta,Hyundai,Creta,2.0,25000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,1500000.0
Hyundai Creta,Hyundai,Creta,4.0,35000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1125000.0
Hyundai Creta,Hyundai,Creta,4.0,50000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,2.0,31700.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1350000.0
Hyundai Creta,Hyundai,Creta,5.0,120000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,960000.0
Hyundai Creta,Hyundai,Creta,3.0,19000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,1310000.0
Hyundai Creta,Hyundai,Creta,3.0,25000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,1500000.0
Hyundai Creta,Hyundai,Creta,5.0,110000.0,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,1050000.0
Hyundai Creta,Hyundai,Creta,3.0,20000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,3.0,40000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,1500000.0
Hyundai Creta,Hyundai,Creta,6.0,120000.0,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,850000.0
Hyundai Creta,Hyundai,Creta,5.0,100000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1000000.0
Hyundai Creta,Hyundai,Creta,6.0,110000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,5.0,96000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,5.0,112000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1050000.0
Hyundai Creta,Hyundai,Creta,4.0,40000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,870000.0
Hyundai Creta,Hyundai,Creta,6.0,140000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,900000.0
Hyundai Creta,Hyundai,Creta,5.0,62000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,950000.0
Hyundai Creta,Hyundai,Creta,4.0,195000.0,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,5.0,50000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,750000.0
Hyundai Creta,Hyundai,Creta,6.0,85000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,860000.0
Hyundai Creta,Hyundai,Creta,5.0,60000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,975000.0
Hyundai Creta,Hyundai,Creta,5.0,21000.0,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,1100000.0
Hyundai Creta,Hyundai,Creta,6.0,110000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,800000.0
Hyundai Creta,Hyundai,Creta,3.0,35000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1330000.0
Hyundai Creta,Hyundai,Creta,6.0,35000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,850000.0
Hyundai Creta,Hyundai,Creta,2.0,15000.0,Individual,Diesel,Automatic,17.6,1582.0,126.2,5.0,1300000.0
Hyundai Creta,Hyundai,Creta,5.0,50000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,960000.0
Hyundai Creta,Hyundai,Creta,3.0,85000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1150000.0
Hyundai Creta,Hyundai,Creta,2.0,40000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,1500000.0
Hyundai Creta,Hyundai,Creta,5.0,120000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,875000.0
Hyundai Creta,Hyundai,Creta,4.0,34500.0,Individual,Diesel,Automatic,17.6,1582.0,126.2,5.0,1155000.0
Hyundai Creta,Hyundai,Creta,4.0,110000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1050000.0
Hyundai Creta,Hyundai,Creta,6.0,70000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,890000.0
Hyundai Creta,Hyundai,Creta,3.0,25000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1200000.0
Hyundai Creta,Hyundai,Creta,6.0,78500.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,895000.0
Hyundai Creta,Hyundai,Creta,5.0,40000.0,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,1050000.0
Hyundai Creta,Hyundai,Creta,4.0,110000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1045000.0
Hyundai Creta,Hyundai,Creta,4.0,70000.0,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,1030000.0
Hyundai Creta,Hyundai,Creta,5.0,60000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,800000.0
Hyundai Creta,Hyundai,Creta,5.0,62000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1150000.0
Hyundai Creta,Hyundai,Creta,4.0,50000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1175000.0
Hyundai Creta,Hyundai,Creta,5.0,105000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1050000.0
Hyundai Creta,Hyundai,Creta,6.0,148000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,950000.0
Hyundai Creta,Hyundai,Creta,2.0,65972.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5.0,1360000.0
Hyundai Creta,Hyundai,Creta,4.0,50000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1200000.0
Hyundai Creta,Hyundai,Creta,5.0,56000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,875000.0
Hyundai Creta,Hyundai,Creta,5.0,50000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1000000.0
Hyundai Creta,Hyundai,Creta,3.0,50000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1200000.0
Hyundai Creta,Hyundai,Creta,5.0,60000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,880000.0
Hyundai Creta,Hyundai,Creta,5.0,108000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1115000.0
Hyundai Creta,Hyundai,Creta,3.0,40000.0,Individual,Diesel,Automatic,17.01,1582.0,126.2,5.0,1250000.0
Hyundai Creta,Hyundai,Creta,4.0,40000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1250000.0
Hyundai Creta,Hyundai,Creta,4.0,80000.0,Individual,Diesel,Manual,19.67,1582.0,126.2,5.0,1150000.0
Hyundai Creta,Hyundai,Creta,6.0,83563.0,Trustmark Dealer,Diesel,Automatic,17.01,1582.0,126.2,5.0,985000.0
Hyundai Elantra,Hyundai,Elantra,5.0,32000.0,Dealer,Diesel,Automatic,18.23,1582.0,126.2,5.0,1375000.0
Hyundai Elantra,Hyundai,Elantra,6.0,59000.0,Dealer,Diesel,Manual,22.7,1582.0,126.2,5.0,875000.0
Hyundai Elantra,Hyundai,Elantra,4.0,55000.0,Dealer,Diesel,Automatic,18.23,1582.0,126.2,5.0,1500000.0
Hyundai Elantra,Hyundai,Elantra,4.0,53958.0,Dealer,Diesel,Automatic,18.23,1582.0,126.2,5.0,1370000.0
Hyundai Elantra,Hyundai,Elantra,6.0,83000.0,Dealer,Diesel,Automatic,18.23,1582.0,126.2,5.0,841000.0
Hyundai Elantra,Hyundai,Elantra,3.0,19000.0,Dealer,Diesel,Manual,22.7,1582.0,126.2,5.0,1700000.0
Hyundai Elantra,Hyundai,Elantra,5.0,46000.0,Dealer,Diesel,Automatic,22.7,1582.0,126.2,5.0,935000.0
Hyundai Elantra,Hyundai,Elantra,6.0,59000.0,Dealer,Diesel,Automatic,22.7,1582.0,126.2,5.0,875000.0
Hyundai Verna,Hyundai,Verna,3.0,14000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1250000.0
Hyundai Verna,Hyundai,Verna,2.0,14000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1250000.0
Hyundai Verna,Hyundai,Verna,6.0,55000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,650000.0
Hyundai Verna,Hyundai,Verna,3.0,15000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,1225000.0
Hyundai Verna,Hyundai,Verna,3.0,18329.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,990000.0
Hyundai Verna,Hyundai,Verna,4.0,51000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,980000.0
Hyundai Verna,Hyundai,Verna,3.0,28000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1150000.0
Hyundai Verna,Hyundai,Verna,8.0,60000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,485000.0
Hyundai Verna,Hyundai,Verna,3.0,18000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,1150000.0
Hyundai Verna,Hyundai,Verna,2.0,23150.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,1385000.0
Hyundai Verna,Hyundai,Verna,2.0,22000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1375000.0
Hyundai Verna,Hyundai,Verna,4.0,49000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1120000.0
Hyundai Verna,Hyundai,Verna,4.0,25000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,975000.0
Hyundai Verna,Hyundai,Verna,4.0,45910.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,925000.0
Hyundai Verna,Hyundai,Verna,5.0,66523.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,775000.0
Hyundai Verna,Hyundai,Verna,2.0,14000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,1125000.0
Hyundai Verna,Hyundai,Verna,8.0,64308.0,Dealer,Diesel,Automatic,18.0,1582.0,126.2,5.0,485000.0
Hyundai Verna,Hyundai,Verna,3.0,26000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,1245000.0
Hyundai Verna,Hyundai,Verna,4.0,49000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,949000.0
Hyundai Verna,Hyundai,Verna,5.0,75000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,650000.0
Hyundai Verna,Hyundai,Verna,3.0,35522.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,885000.0
Hyundai Verna,Hyundai,Verna,5.0,61000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,760000.0
Hyundai Verna,Hyundai,Verna,4.0,30700.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,925000.0
Hyundai Verna,Hyundai,Verna,3.0,75000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,900000.0
Hyundai Verna,Hyundai,Verna,4.0,40500.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,845000.0
Hyundai Verna,Hyundai,Verna,5.0,85000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,720000.0
Hyundai Verna,Hyundai,Verna,4.0,41000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,835000.0
Hyundai Verna,Hyundai,Verna,8.0,65000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,595000.0
Hyundai Verna,Hyundai,Verna,5.0,85000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,730000.0
Hyundai Verna,Hyundai,Verna,4.0,40728.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,850000.0
Hyundai Verna,Hyundai,Verna,5.0,32615.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,850000.0
Hyundai Verna,Hyundai,Verna,3.0,58000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,1125000.0
Hyundai Verna,Hyundai,Verna,4.0,23211.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,825000.0
Hyundai Verna,Hyundai,Verna,5.0,48000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,650000.0
Hyundai Verna,Hyundai,Verna,3.0,33000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,1090000.0
Hyundai Verna,Hyundai,Verna,2.0,9000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,950000.0
Hyundai Verna,Hyundai,Verna,2.0,45000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,1150000.0
Hyundai Verna,Hyundai,Verna,5.0,70000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,800000.0
Hyundai Verna,Hyundai,Verna,2.0,65000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1100000.0
Hyundai Verna,Hyundai,Verna,2.0,9915.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1590000.0
Hyundai Verna,Hyundai,Verna,6.0,34105.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,549000.0
Hyundai Verna,Hyundai,Verna,9.0,65000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,475000.0
Hyundai Verna,Hyundai,Verna,5.0,25000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,725000.0
Hyundai Verna,Hyundai,Verna,4.0,28000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,825000.0
Hyundai Verna,Hyundai,Verna,4.0,62000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,760000.0
Hyundai Verna,Hyundai,Verna,6.0,52323.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,665000.0
Hyundai Verna,Hyundai,Verna,3.0,48000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1090000.0
Hyundai Verna,Hyundai,Verna,6.0,92380.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,585000.0
Hyundai Verna,Hyundai,Verna,3.0,3700.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,1220000.0
Hyundai Verna,Hyundai,Verna,6.0,52000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,695000.0
Hyundai Verna,Hyundai,Verna,4.0,24000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,890000.0
Hyundai Verna,Hyundai,Verna,2.0,9100.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,1325000.0
Hyundai Verna,Hyundai,Verna,10.0,66600.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,435000.0
Hyundai Verna,Hyundai,Verna,6.0,56000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,585000.0
Hyundai Verna,Hyundai,Verna,2.0,7000.0,Dealer,Diesel,Automatic,19.08,1582.0,126.2,5.0,1295000.0
Hyundai Verna,Hyundai,Verna,4.0,36000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,860000.0
Hyundai Verna,Hyundai,Verna,3.0,32000.0,Dealer,Diesel,Automatic,22.0,1582.0,126.2,5.0,1200000.0
Hyundai Verna,Hyundai,Verna,6.0,80730.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,625000.0
Hyundai Verna,Hyundai,Verna,3.0,69000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5.0,1200000.0
Hyundai Verna,Hyundai,Verna,5.0,78000.0,Dealer,Diesel,Manual,23.9,1582.0,126.2,5.0,751000.0
Hyundai Verna,Hyundai,Verna,6.0,120000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,660000.0
Hyundai Verna,Hyundai,Verna,6.0,90000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,525000.0
Hyundai Verna,Hyundai,Verna,3.0,15000.0,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,1240000.0
Hyundai Verna,Hyundai,Verna,4.0,50000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,1100000.0
Hyundai Verna,Hyundai,Verna,5.0,100000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,700000.0
Hyundai Verna,Hyundai,Verna,4.0,45000.0,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,1050000.0
Hyundai Verna,Hyundai,Verna,3.0,40000.0,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,975000.0
Hyundai Verna,Hyundai,Verna,3.0,15000.0,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,930000.0
Hyundai Verna,Hyundai,Verna,3.0,20100.0,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,850000.0
Hyundai Verna,Hyundai,Verna,6.0,50000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,750000.0
Hyundai Verna,Hyundai,Verna,3.0,110000.0,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,900000.0
Hyundai Verna,Hyundai,Verna,6.0,80000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,530000.0
Hyundai Verna,Hyundai,Verna,6.0,80000.0,Individual,Diesel,Automatic,19.08,1582.0,126.2,5.0,650000.0
Hyundai Verna,Hyundai,Verna,5.0,120000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,600000.0
Hyundai Verna,Hyundai,Verna,3.0,60000.0,Individual,Diesel,Manual,22.0,1582.0,126.2,5.0,1150000.0
Hyundai Verna,Hyundai,Verna,4.0,40000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,950000.0
Hyundai Verna,Hyundai,Verna,6.0,156000.0,Individual,Diesel,Manual,23.9,1582.0,126.2,5.0,900000.0
